Anthropology,ANTH,110P,India and Indian Diaspora through Film,5.0,None,"Explores several themes of relevance in contemporary India and Indian diaspora, concentrating on anthropological research and various documentary and popular Bollywood films. Through films and ethnographies, students analyze the nature of anthropological contributions to the study of Indian societies. (Formerly course 80P.)",cc,
Anthropology,ANTH,110Q,Queer Sexuality in Black Popular Culture,5.0,None,"From Janet Mock to Young M.A., queerness has become hypervisible in Black popular culture--but at what cost? Using music, television, and social media as central texts, students investigate the intersections of sexuality, gender, and race in public life.",im,
Anthropology,ANTH,110R,Discourses in American Religions and Their Role in Public Life,5.0,None,"Introduces dominant discourses about major American religions and their role in public life, with particular attention to intersecting differences, such as race, sex/gender, and disability, and to shifting religious/political boundaries. Visual and textual media, political commentary, and popular ethnographies are analyzed.",im,
Anthropology,ANTH,110S,Evolution of Democracy,5.0,None,"Examines the state and its institutions from a historical, social, and cross-cultural perspective, paying attention to the varied discourses and practices that constitute what we call the state.",peH,
Anthropology,ANTH,110T,Motherhood in American Culture,5.0,None,"Examines the culture wars around motherhood in the United States with a focus on the political mobilization of normative ideas about the correct way to mother, from the moment of conception on. Special attention is given to the historical construction of deviant motherhood among marginalized groups.",er,
Anthropology,ANTH,110U,Histories and Cultures of Piracy,5.0,None,"An interdisciplinary yet anthropologically informed approach to studying pirates and piracy across different historical eras and spaces. Explores the role of pirates in world history from ancient to present times, including piracy both at sea and online.",cc,
Anthropology,ANTH,110V,American Capitalism,5.0,None,"Capitalism shapes our lives in unequal ways, but what is it? Course explores histories and machinations of capitalism in the Americas, focusing on the United States. Investigates what capitalism is, how it operates, its origins, and what might come next.
",peH,
Anthropology,ANTH,110W,Land and Waterscapes Entropology,5.0,None,"Establishes anthropological interconnections of emergent worlds where environmental matters, social justice, and human survival interrelate. Focuses on anti-essential nature and waterscape ethnographies in which different pluricultures revalidate local understandings as ways of contesting increasing forms of land and water privatization.",peE,
Anthropology,ANTH,110Y,Feeding California,5.0,None,"Online course introducing students to social practices, political processes, and cultural contexts that shape food production and consumption. Considers identity, heritage, choice, power, agency, body practices, belonging, access, safety, and security. Prioritizes California case studies, with comparative examples from around the world.",peH,
Anthropology,ANTH,111,Human Ecology,5.0,None,"Reviews the environmental, physiological, behavioral, and cultural ways that humans interact with their physical surroundings. The effects of human culture on the environment and of the environment on the shape of human culture is emphasized.",None,
Anthropology,ANTH,112,Life Cycles,5.0,Prerequisite(s): ANTH 1.,"Examines the human life cycle using an evolutionary framework. Examines key aspects of the human life stages using findings and concepts from developmental biology, physiology, nutrition, evolutionary ecology, and life-history theory.",None,
Anthropology,ANTH,113,Tutoring Writing in Anthropology,2.0,None,Trains students to tutor writing in undergraduate anthropology courses; supports and guides them during the quarter they are tutoring. Enrollment by interview only. Prerequisite(s): satisfaction of the Composition requirement.,None,
Anthropology,ANTH,119,Indigenous Visual Culture,5.0,None,"Examines the relationship between visual cultures and indigenous peoples. First, class discusses what is visual anthropology. Second, class examines the relationship between museums and indigenous peoples. Third, class examines ethnographic photography and indigenous uses of photography. Fourth, class examines the uses of ethnographic film, and then its relationship to indigenous peoples. Finally, class examines indigenous uses of film.",None,
Anthropology,ANTH,121,Socialism,5.0,None,"Ethnography-based course that examines the social worlds of socialism, with particular focus on state socialism. Topics include: social problems that inspired socialist movements; implementation and experience of socialism in daily life; and significance of class, race, nation, science, technology, rationality.",None,
Anthropology,ANTH,122,Postsocialism,5.0,None,"Examines the demise of socialist systems. Addresses the political, social, cultural, and economic experiences of everyday life that led to that demise, what new social inequalities have arisen since, and how citizens use the socialist past to critique the present.",None,
Anthropology,ANTH,123,Psychological Anthropology,5.0,Prerequisite(s): ANTH 2.,"An introduction to some of the central theoretical issues in psychological anthropology. Psychoanalytic, cognitive, and relativist perspectives on the link between person and society are discussed and compared.",None,
Anthropology,ANTH,124,Anthropology of Religion,5.0,None,"Study of the phenomenon of religion as manifested in ethnographic literature, with special attention to traditional and recent modes of analysis of religious behavior. Special topics include myth, religious healing, witchcraft and sorcery, ritual, and millenarian movements.",None,
